DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,European Union - 28 countries (2013-2020),1996,247750778,e,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,European Union - 28 countries (2013-2020),1997,248136119,e,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,European Union - 28 countries (2013-2020),1998,249356447,e,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,European Union - 28 countries (2013-2020),1999,249714173,e,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,European Union - 28 countries (2013-2020),2000,250096159,be,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,European Union - 28 countries (2013-2020),2001,250579979,b,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,European Union - 28 countries (2013-2020),2002,250881832,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,European Union - 28 countries (2013-2020),2003,251726433,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,European Union - 28 countries (2013-2020),2004,252624973,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,European Union - 28 countries (2013-2020),2005,253604076,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,European Union - 28 countries (2013-2020),2006,254484535,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,European Union - 28 countries (2013-2020),2007,255366480,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,European Union - 28 countries (2013-2020),2008,256306485,b,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,European Union - 28 countries (2013-2020),2009,257178433,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,European Union - 28 countries (2013-2020),2010,257670655,b,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,European Union - 28 countries (2013-2020),2011,257779544,b,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,European Union - 28 countries (2013-2020),2012,258295108,b,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,European Union - 28 countries (2013-2020),2013,259013697,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,European Union - 28 countries (2013-2020),2015,259948793,be,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,European Union - 28 countries (2013-2020),2016,260488112,e,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,European Union - 28 countries (2013-2020),2017,260976842,be,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,European Union - 28 countries (2013-2020),2018,261419954,e,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,European Union - 28 countries (2013-2020),2019,261933947,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Finland,1990,2561623,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Finland,1991,2572274,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Finland,1992,2585960,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Finland,1993,2597700,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Finland,1994,2607716,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Finland,1995,2617105,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Finland,1996,2625125,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Finland,1997,2631724,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Finland,1998,2638251,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Finland,1999,2643571,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Finland,2000,2648276,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Finland,2001,2651774,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Finland,2002,2657304,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Finland,2003,2661379,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Finland,2004,2666839,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Finland,2005,2674534,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Finland,2006,2683230,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Finland,2007,2693213,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Finland,2008,2703697,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Finland,2009,2714661,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Finland,2010,2726360,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Finland,2011,2736860,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Finland,2012,2748733,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Finland,2013,2760052,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Finland,2014,2770906,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Finland,2015,2779890,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Finland,2016,2785818,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Finland,2017,2790970,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Finland,2018,2793999,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Finland,2019,2794629,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Finland,2020,2797030,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Finland,2021,2799985,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Finland,2022,2805140,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Finland,2023,2810493,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Finland,2024,2829953,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,France,1991,29922325,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,France,1992,30077312,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,France,1993,30227980,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,France,1994,30352301,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,France,1995,30473942,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,France,1996,30592988,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,France,1997,30705968,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,France,1998,30822400,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,France,1999,30944296,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,France,2000,31161369,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,France,2001,31400989,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,France,2002,31645924,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,France,2003,31887488,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,France,2004,32120553,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,France,2005,32387008,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,France,2006,32638535,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,France,2007,32841832,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,France,2008,33026963,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,France,2009,33202247,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,France,2010,33357092,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,France,2011,33515819,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,France,2012,33671600,b,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,France,2013,33827685,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,France,2014,34120851,b,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,France,2015,34283895,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,France,2016,34391005,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,France,2017,34495464,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,France,2018,34611994,p,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,France,2019,34739132,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,France,2020,34828670,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,France,2021,34946473,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,France,2022,35109077,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,France,2023,35188809,p,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,France,2024,35271283,p,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Metropolitan France,1990,29033000,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Metropolitan France,1991,29172305,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Metropolitan France,1992,29315412,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Metropolitan France,1993,29453716,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Metropolitan France,1994,29565565,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Metropolitan France,1995,29674479,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Metropolitan France,1996,29780508,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Metropolitan France,1997,29880271,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Metropolitan France,1998,29982781,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Metropolitan France,1999,30090468,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Metropolitan France,2000,30291274,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Metropolitan France,2001,30515553,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Metropolitan France,2002,30745456,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Metropolitan France,2003,30972368,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Metropolitan France,2004,31190922,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Metropolitan France,2005,31443888,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Metropolitan France,2006,31685322,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Metropolitan France,2007,31877660,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Metropolitan France,2008,32050119,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Metropolitan France,2009,32218275,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Metropolitan France,2010,32367285,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Metropolitan France,2011,32516716,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Metropolitan France,2012,32676801,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Metropolitan France,2013,32831856,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Georgia,2000,2342400,e,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Georgia,2001,2325600,e,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Georgia,2002,2309800,e,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Georgia,2003,2290700,e,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Georgia,2004,2276200,e,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Georgia,2005,2277900,e,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Georgia,2006,2317400,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Georgia,2007,2315157,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Georgia,2008,2303675,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Georgia,2009,2304622,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Georgia,2010,2327477,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Georgia,2011,2341972,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Georgia,2012,2353823,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Georgia,2014,2349126,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Georgia,2015,1951000,b,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Georgia,2016,1940900,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Georgia,2017,1936700,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Georgia,2018,1938074,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Georgia,2019,1932565,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Georgia,2020,1926579,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Georgia,2021,1932350,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Georgia,2022,1918652,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Georgia,2023,1942537,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Georgia,2024,1920139,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Croatia,1990,2459978,e,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Croatia,1991,2464631,e,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Croatia,1992,2379424,e,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Croatia,1993,2366359,e,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Croatia,1994,2412786,e,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Croatia,1995,2419922,e,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Croatia,1996,2379549,e,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Croatia,1997,2354543,e,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Croatia,1998,2356509,e,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Croatia,1999,2351650,e,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Croatia,2000,2334657,e,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Croatia,2001,2231309,b,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Croatia,2002,2236467,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Croatia,2003,2236999,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Croatia,2004,2236884,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Croatia,2005,2238580,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Croatia,2006,2238554,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Croatia,2007,2237349,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Croatia,2008,2234979,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Croatia,2009,2233029,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Croatia,2010,2228196,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Croatia,2011,2221105,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Croatia,2012,2213675,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Croatia,2013,2200305,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Croatia,2014,2186646,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Croatia,2015,2170159,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Croatia,2016,2146424,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Croatia,2017,2122085,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Croatia,2018,2090961,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Croatia,2019,2064873,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Croatia,2020,2041528,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Croatia,2021,2019003,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Croatia,2022,2000012,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Croatia,2023,1989028,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Croatia,2024,1986557,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Hungary,1990,5389919,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Hungary,1991,5393320,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Hungary,1992,5397917,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Hungary,1993,5398707,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Hungary,1994,5396582,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Hungary,1995,5395080,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Hungary,1996,5392007,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Hungary,1997,5385291,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Hungary,1998,5377960,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Hungary,1999,5369020,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Hungary,2000,5356450,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Hungary,2001,5349286,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Hungary,2002,5337873,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Hungary,2003,5323906,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Hungary,2004,5312629,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Hungary,2005,5304434,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Hungary,2006,5292002,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Hungary,2007,5287080,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Hungary,2008,5275839,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Hungary,2009,5267925,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Hungary,2010,5257424,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Hungary,2011,5241821,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Hungary,2012,5207259,b,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Hungary,2013,5182225,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Hungary,2014,5152770,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Hungary,2015,5128422,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Hungary,2016,5101174,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Hungary,2017,5076104,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Hungary,2018,5054972,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Hungary,2019,5039416,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Hungary,2020,5025500,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Hungary,2021,5004102,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Hungary,2022,4981528,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Hungary,2023,4974484,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Hungary,2024,4961249,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Ireland,1990,1763762,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Ireland,1991,1770102,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Ireland,1992,1782776,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Ireland,1993,1793716,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Ireland,1994,1801045,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Ireland,1995,1810405,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Ireland,1996,1822709,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Ireland,1997,1840254,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Ireland,1998,1859395,,
